response_id,version,trial_position,loop_num,stem_id,stakes,att_level,correctness,trust,reliance,consequence,age,gender,education,ai_frequency,ai_expertise,baseline_trust,consent,trust_num,reliance_code,consequence_num,att_code,corr_code,stakes_code
R_2xXnZhhLbiRRDuv,6,6,55,12,low,strong,correct,5 Slightly Trust,Use the information or take the recommended action (do not double-check).,2,45–54,Male,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree,5,3,2,2,0.5,-0.5
R_2xXnZhhLbiRRDuv,6,7,56,1,high,strong,incorrect,5 Slightly Trust,Verify before taking action or using the information.,4,45–54,Male,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree,5,2,4,2,-0.5,0.5
R_2xXnZhhLbiRRDuv,6,8,57,2,high,none,correct,5 Slightly Trust,Verify before taking action or using the information.,4,45–54,Male,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree,5,2,4,0,0.5,0.5
R_2xXnZhhLbiRRDuv,6,9,58,3,high,none,incorrect,5 Slightly Trust,Use the information or take the recommended action (do not double-check).,3,45–54,Male,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree,5,3,3,0,-0.5,0.5
R_2xXnZhhLbiRRDuv,6,10,59,4,high,weak,correct,5 Slightly Trust,Use the information or take the recommended action (do not double-check).,3,45–54,Male,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree,5,3,3,1,0.5,0.5
R_2xXnZhhLbiRRDuv,6,11,60,5,high,weak,incorrect,5 Slightly Trust,Verify before taking action or using the information.,3,45–54,Male,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree,5,2,3,1,-0.5,0.5
R_2xXnZhhLbiRRDuv,6,12,61,6,high,strong,correct,5 Slightly Trust,Verify before taking action or using the information.,4,45–54,Male,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree,5,2,4,2,0.5,0.5
R_ptkaDCAFKBgfCNP,5,1,38,7,low,strong,correct,3 Slightly Distrust,Verify before taking action or using the information.,3,45–54,Female,Graduate or professional degree,Monthly,Basic User,Distrust,Agree,3,2,3,2,0.5,-0.5
R_ptkaDCAFKBgfCNP,5,2,39,8,low,strong,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,3,45–54,Female,Graduate or professional degree,Monthly,Basic User,Distrust,Agree,4,2,3,2,-0.5,-0.5
R_ptkaDCAFKBgfCNP,5,3,40,9,low,none,correct,5 Slightly Trust,Use the information or take the recommended action (do not double-check).,2,45–54,Female,Graduate or professional degree,Monthly,Basic User,Distrust,Agree,5,3,2,0,0.5,-0.5
R_ptkaDCAFKBgfCNP,5,4,41,10,low,none,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,3,45–54,Female,Graduate or professional degree,Monthly,Basic User,Distrust,Agree,3,2,3,0,-0.5,-0.5
R_ptkaDCAFKBgfCNP,5,5,42,11,low,weak,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,1 (Not serious at all),45–54,Female,Graduate or professional degree,Monthly,Basic User,Distrust,Agree,4,2,1,1,0.5,-0.5
R_ptkaDCAFKBgfCNP,5,6,43,12,low,weak,incorrect,5 Slightly Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),45–54,Female,Graduate or professional degree,Monthly,Basic User,Distrust,Agree,5,3,1,1,-0.5,-0.5
R_ptkaDCAFKBgfCNP,5,7,44,1,high,strong,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,4,45–54,Female,Graduate or professional degree,Monthly,Basic User,Distrust,Agree,4,2,4,2,0.5,0.5
R_ptkaDCAFKBgfCNP,5,8,45,2,high,strong,incorrect,5 Slightly Trust,Verify before taking action or using the information.,5 (Extremely serious),45–54,Female,Graduate or professional degree,Monthly,Basic User,Distrust,Agree,5,2,5,2,-0.5,0.5
R_ptkaDCAFKBgfCNP,5,9,46,3,high,none,correct,5 Slightly Trust,Use the information or take the recommended action (do not double-check).,3,45–54,Female,Graduate or professional degree,Monthly,Basic User,Distrust,Agree,5,3,3,0,0.5,0.5
R_ptkaDCAFKBgfCNP,5,10,47,4,high,none,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,5 (Extremely serious),45–54,Female,Graduate or professional degree,Monthly,Basic User,Distrust,Agree,4,2,5,0,-0.5,0.5
R_ptkaDCAFKBgfCNP,5,11,48,5,high,weak,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,4,45–54,Female,Graduate or professional degree,Monthly,Basic User,Distrust,Agree,4,2,4,1,0.5,0.5
R_ptkaDCAFKBgfCNP,5,12,49,6,high,weak,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,5 (Extremely serious),45–54,Female,Graduate or professional degree,Monthly,Basic User,Distrust,Agree,4,2,5,1,-0.5,0.5
R_3hGVLKDHO8Co9My,2,1,2,7,low,none,incorrect,2 Distrust,Verify before taking action or using the information.,2,35–44,Male,Bachelor's degree in college (4-year),Weekly,Advanced Practitioner,Neither Trust nor Distrust,Agree,2,2,2,0,-0.5,-0.5
R_3hGVLKDHO8Co9My,2,2,3,8,low,weak,correct,3 Slightly Distrust,Verify before taking action or using the information.,3,35–44,Male,Bachelor's degree in college (4-year),Weekly,Advanced Practitioner,Neither Trust nor Distrust,Agree,3,2,3,1,0.5,-0.5
R_3hGVLKDHO8Co9My,2,3,4,9,low,weak,incorrect,5 Slightly Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),35–44,Male,Bachelor's degree in college (4-year),Weekly,Advanced Practitioner,Neither Trust nor Distrust,Agree,5,3,1,1,-0.5,-0.5
R_3hGVLKDHO8Co9My,2,4,5,10,low,strong,correct,2 Distrust,Verify before taking action or using the information.,4,35–44,Male,Bachelor's degree in college (4-year),Weekly,Advanced Practitioner,Neither Trust nor Distrust,Agree,2,2,4,2,0.5,-0.5
R_3hGVLKDHO8Co9My,2,5,6,11,low,strong,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,2,35–44,Male,Bachelor's degree in college (4-year),Weekly,Advanced Practitioner,Neither Trust nor Distrust,Agree,4,2,2,2,-0.5,-0.5
R_3hGVLKDHO8Co9My,2,6,7,12,low,none,correct,5 Slightly Trust,Verify before taking action or using the information.,2,35–44,Male,Bachelor's degree in college (4-year),Weekly,Advanced Practitioner,Neither Trust nor Distrust,Agree,5,2,2,0,0.5,-0.5
R_3hGVLKDHO8Co9My,2,7,8,1,high,none,incorrect,2 Distrust,Verify before taking action or using the information.,4,35–44,Male,Bachelor's degree in college (4-year),Weekly,Advanced Practitioner,Neither Trust nor Distrust,Agree,2,2,4,0,-0.5,0.5
R_3hGVLKDHO8Co9My,2,8,9,2,high,weak,correct,1 Strongly Distrust,Verify before taking action or using the information.,5 (Extremely serious),35–44,Male,Bachelor's degree in college (4-year),Weekly,Advanced Practitioner,Neither Trust nor Distrust,Agree,1,2,5,1,0.5,0.5
R_3hGVLKDHO8Co9My,2,9,10,3,high,weak,incorrect,1 Strongly Distrust,Reject — do not use the information or take the recommended action.,4,35–44,Male,Bachelor's degree in college (4-year),Weekly,Advanced Practitioner,Neither Trust nor Distrust,Agree,1,1,4,1,-0.5,0.5
R_3hGVLKDHO8Co9My,2,10,11,4,high,strong,correct,5 Slightly Trust,Verify before taking action or using the information.,5 (Extremely serious),35–44,Male,Bachelor's degree in college (4-year),Weekly,Advanced Practitioner,Neither Trust nor Distrust,Agree,5,2,5,2,0.5,0.5
R_3hGVLKDHO8Co9My,2,11,12,5,high,strong,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,4,35–44,Male,Bachelor's degree in college (4-year),Weekly,Advanced Practitioner,Neither Trust nor Distrust,Agree,3,2,4,2,-0.5,0.5
R_3hGVLKDHO8Co9My,2,12,13,6,high,none,correct,2 Distrust,Verify before taking action or using the information.,4,35–44,Male,Bachelor's degree in college (4-year),Weekly,Advanced Practitioner,Neither Trust nor Distrust,Agree,2,2,4,0,0.5,0.5
R_1CDXV7gP8Kzc0H8,1,1,1,7,low,none,correct,2 Distrust,Reject — do not use the information or take the recommended action.,2,55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree,2,1,2,0,0.5,-0.5
R_1CDXV7gP8Kzc0H8,1,2,2,8,low,none,incorrect,2 Distrust,Reject — do not use the information or take the recommended action.,3,55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree,2,1,3,0,-0.5,-0.5
R_1CDXV7gP8Kzc0H8,1,3,3,9,low,weak,correct,5 Slightly Trust,Verify before taking action or using the information.,2,55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree,5,2,2,1,0.5,-0.5
R_1CDXV7gP8Kzc0H8,1,4,4,10,low,weak,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,3,55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree,3,2,3,1,-0.5,-0.5
R_1CDXV7gP8Kzc0H8,1,5,5,11,low,strong,correct,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree,7,3,1,2,0.5,-0.5
R_1CDXV7gP8Kzc0H8,1,6,6,12,low,strong,incorrect,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree,7,3,1,2,-0.5,-0.5
R_1CDXV7gP8Kzc0H8,1,7,7,1,high,none,correct,3 Slightly Distrust,Verify before taking action or using the information.,4,55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree,3,2,4,0,0.5,0.5
R_1CDXV7gP8Kzc0H8,1,8,8,2,high,none,incorrect,2 Distrust,Reject — do not use the information or take the recommended action.,5 (Extremely serious),55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree,2,1,5,0,-0.5,0.5
R_1CDXV7gP8Kzc0H8,1,9,9,3,high,weak,correct,5 Slightly Trust,Verify before taking action or using the information.,3,55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree,5,2,3,1,0.5,0.5
R_1CDXV7gP8Kzc0H8,1,10,10,4,high,weak,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,5 (Extremely serious),55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree,3,2,5,1,-0.5,0.5
R_1CDXV7gP8Kzc0H8,1,11,11,5,high,strong,correct,6 Trust,Verify before taking action or using the information.,4,55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree,6,2,4,2,0.5,0.5
R_1CDXV7gP8Kzc0H8,1,12,12,6,high,strong,incorrect,6 Trust,Verify before taking action or using the information.,5 (Extremely serious),55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree,6,2,5,2,-0.5,0.5
R_3jSW0QA9eg5oE1o,2,1,2,7,low,none,incorrect,1 Strongly Distrust,Reject — do not use the information or take the recommended action.,3,18–24,Female,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,1,1,3,0,-0.5,-0.5
R_3jSW0QA9eg5oE1o,2,2,3,8,low,weak,correct,2 Distrust,Reject — do not use the information or take the recommended action.,2,18–24,Female,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,2,1,2,1,0.5,-0.5
R_3jSW0QA9eg5oE1o,2,3,4,9,low,weak,incorrect,6 Trust,Use the information or take the recommended action (do not double-check).,2,18–24,Female,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,6,3,2,1,-0.5,-0.5
R_3jSW0QA9eg5oE1o,2,4,5,10,low,strong,correct,3 Slightly Distrust,Verify before taking action or using the information.,5 (Extremely serious),18–24,Female,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,3,2,5,2,0.5,-0.5
R_3jSW0QA9eg5oE1o,2,5,6,11,low,strong,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,2,18–24,Female,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,4,2,2,2,-0.5,-0.5
R_3jSW0QA9eg5oE1o,2,6,7,12,low,none,correct,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),18–24,Female,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,7,3,1,0,0.5,-0.5
R_3jSW0QA9eg5oE1o,2,7,8,1,high,none,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,4,18–24,Female,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,4,2,4,0,-0.5,0.5
R_3jSW0QA9eg5oE1o,2,8,9,2,high,weak,correct,5 Slightly Trust,Verify before taking action or using the information.,5 (Extremely serious),18–24,Female,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,5,2,5,1,0.5,0.5
R_3jSW0QA9eg5oE1o,2,9,10,3,high,weak,incorrect,5 Slightly Trust,Verify before taking action or using the information.,4,18–24,Female,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,5,2,4,1,-0.5,0.5
R_3jSW0QA9eg5oE1o,2,10,11,4,high,strong,correct,5 Slightly Trust,Verify before taking action or using the information.,4,18–24,Female,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,5,2,4,2,0.5,0.5
R_3jSW0QA9eg5oE1o,2,11,12,5,high,strong,incorrect,6 Trust,Verify before taking action or using the information.,4,18–24,Female,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,6,2,4,2,-0.5,0.5
R_3jSW0QA9eg5oE1o,2,12,13,6,high,none,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,5 (Extremely serious),18–24,Female,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,4,2,5,0,0.5,0.5
R_TvCnpXgdzFVd7Sp,3,1,14,7,low,weak,correct,6 Trust,Verify before taking action or using the information.,3,25–34,Male,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,6,2,3,1,0.5,-0.5
R_TvCnpXgdzFVd7Sp,3,2,15,8,low,weak,incorrect,6 Trust,Verify before taking action or using the information.,3,25–34,Male,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,6,2,3,1,-0.5,-0.5
R_TvCnpXgdzFVd7Sp,3,3,16,9,low,strong,correct,6 Trust,Verify before taking action or using the information.,3,25–34,Male,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,6,2,3,2,0.5,-0.5
R_TvCnpXgdzFVd7Sp,3,4,17,10,low,strong,incorrect,6 Trust,Verify before taking action or using the information.,3,25–34,Male,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,6,2,3,2,-0.5,-0.5
R_TvCnpXgdzFVd7Sp,3,5,18,11,low,none,correct,6 Trust,Verify before taking action or using the information.,1 (Not serious at all),25–34,Male,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,6,2,1,0,0.5,-0.5
R_TvCnpXgdzFVd7Sp,3,6,19,12,low,none,incorrect,6 Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),25–34,Male,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,6,3,1,0,-0.5,-0.5
R_TvCnpXgdzFVd7Sp,3,7,20,1,high,weak,correct,6 Trust,Verify before taking action or using the information.,4,25–34,Male,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,6,2,4,1,0.5,0.5
R_TvCnpXgdzFVd7Sp,3,8,21,2,high,weak,incorrect,6 Trust,Verify before taking action or using the information.,3,25–34,Male,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,6,2,3,1,-0.5,0.5
R_TvCnpXgdzFVd7Sp,3,9,22,3,high,strong,correct,6 Trust,Verify before taking action or using the information.,3,25–34,Male,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,6,2,3,2,0.5,0.5
R_TvCnpXgdzFVd7Sp,3,10,23,4,high,strong,incorrect,6 Trust,Verify before taking action or using the information.,3,25–34,Male,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,6,2,3,2,-0.5,0.5
R_TvCnpXgdzFVd7Sp,3,11,24,5,high,none,correct,6 Trust,Verify before taking action or using the information.,3,25–34,Male,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,6,2,3,0,0.5,0.5
R_TvCnpXgdzFVd7Sp,3,12,25,6,high,none,incorrect,6 Trust,Verify before taking action or using the information.,4,25–34,Male,Bachelor's degree in college (4-year),Daily,Experienced User,Trust,Agree,6,2,4,0,-0.5,0.5
R_1Dr4cMiWXAtzSxf,6,1,50,7,low,strong,incorrect,6 Trust,Verify before taking action or using the information.,1 (Not serious at all),45–54,Male,Graduate or professional degree,Daily,Expert/Specialist,Distrust,Agree,6,2,1,2,-0.5,-0.5
R_1Dr4cMiWXAtzSxf,6,2,51,8,low,none,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,2,45–54,Male,Graduate or professional degree,Daily,Expert/Specialist,Distrust,Agree,4,2,2,0,0.5,-0.5
R_1Dr4cMiWXAtzSxf,6,3,52,9,low,none,incorrect,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),45–54,Male,Graduate or professional degree,Daily,Expert/Specialist,Distrust,Agree,7,3,1,0,-0.5,-0.5
R_1Dr4cMiWXAtzSxf,6,4,53,10,low,weak,correct,5 Slightly Trust,Verify before taking action or using the information.,2,45–54,Male,Graduate or professional degree,Daily,Expert/Specialist,Distrust,Agree,5,2,2,1,0.5,-0.5
R_1Dr4cMiWXAtzSxf,6,5,54,11,low,weak,incorrect,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),45–54,Male,Graduate or professional degree,Daily,Expert/Specialist,Distrust,Agree,7,3,1,1,-0.5,-0.5
R_1Dr4cMiWXAtzSxf,6,6,55,12,low,strong,correct,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),45–54,Male,Graduate or professional degree,Daily,Expert/Specialist,Distrust,Agree,7,3,1,2,0.5,-0.5
R_1Dr4cMiWXAtzSxf,6,7,56,1,high,strong,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,4,45–54,Male,Graduate or professional degree,Daily,Expert/Specialist,Distrust,Agree,3,2,4,2,-0.5,0.5
